route_id,source,destination,variant,traffic_distance_m,traffic_duration_min,temp,tempmin,tempmax,humidity,windspeed,conditions,is_weekend,traffic_pressure,traffic_efficiency,day_of_week,hour_of_day
26,Hyderabad,Dilsukhnagar,B,10912.06,17.438,27.05,22.69,30.02,61.13,3.15,1,0,4.794,0.625778,2,22
24,Hyderabad,LB Nagar,C,11946.48,30.424,27.01,24.66,28.97,55.29,4.24,0,1,9.168,0.392672,6,0
9,Hyderabad,Banjara Hills,C,7693.91,15.172,33.23,30.1,36.24,48.45,3.5,1,0,8.874,0.507123,3,5
44,Gachibowli,Financial District,B,14866.85,29.129,30.55,25.84,31.64,67.08,1.77,1,1,5.878,0.510373,7,2
7,Hyderabad,Banjara Hills,A,6119.2,7.287,32.55,28.37,35.5,64.93,2.41,1,0,2.382,0.839781,3,16
72,Uppal,Financial District,C,25226.07,83.957,26.43,23.34,28.02,85.17,4.29,0,0,14.378,0.300464,5,7
8,Hyderabad,Banjara Hills,B,6629.45,14.894,25.34,22.25,28.21,73.67,9.96,0,1,5.392,0.44512,6,12
111,Dilsukhnagar,Gachibowli,C,31956.62,96.395,30.72,27.82,33.49,77.27,12.44,1,1,13.574,0.331516,7,22
13,Hyderabad,Begumpet,A,7818.98,10.109,28.11,26.05,31.84,76.18,4.62,0,0,2.069,0.773436,1,4
129,Jubilee Hills,Banjara Hills,C,34714.92,123.943,31.4,28.82,34.92,52.64,7.94,2,1,23.136,0.280088,6,19
6,Hyderabad,Madhapur,C,6909.36,23.979,31.76,28.21,34.64,70.47,9.7,1,0,18.741,0.288141,5,9
119,Airport,Gachibowli,B,31784.0,59.01,32.74,28.45,35.92,78.87,0.46,0,0,4.456,0.538618,3,0
26,Hyderabad,Dilsukhnagar,B,11094.17,25.701,28.9,23.93,31.94,73.81,10.55,2,0,10.008,0.431655,4,20
90,KPHB,Begumpet,C,30520.35,126.554,28.25,23.13,29.55,75.47,5.76,1,0,22.391,0.241164,4,18
39,Gachibowli,Airport,C,15506.98,39.559,23.59,20.31,27.41,78.24,2.68,0,1,9.184,0.392,7,23
55,Secunderabad,Gachibowli,A,16775.1,21.136,31.06,27.87,32.24,41.08,4.98,1,1,2.52,0.793657,7,21
118,Airport,Gachibowli,A,30475.92,34.505,29.4,26.01,32.08,62.71,7.06,0,0,1.812,0.883233,1,13
29,Hyderabad,Hitech City,B,11909.58,19.72,25.74,22.77,27.02,82.62,3.96,0,0,3.974,0.603943,3,0
28,Hyderabad,Hitech City,A,10473.59,12.542,28.53,22.98,29.83,48.9,4.96,1,0,2.395,0.83506,3,13
111,Dilsukhnagar,Gachibowli,C,31683.97,92.189,27.84,23.89,28.91,50.75,6.05,0,0,10.475,0.343684,3,11
86,KPHB,Hitech City,B,25600.04,51.167,29.46,27.35,30.86,54.15,4.27,1,1,5.996,0.500322,6,23
59,Secunderabad,Begumpet,B,17876.46,43.01,29.92,25.47,33.45,77.85,2.7,2,0,10.394,0.415639,3,18
70,Uppal,Financial District,A,20625.24,30.072,24.64,20.12,27.14,48.13,1.03,0,0,2.333,0.685854,5,1
9,Hyderabad,Banjara Hills,C,7486.43,21.067,30.2,24.98,32.8,49.7,5.4,0,0,12.157,0.355355,2,8
110,Dilsukhnagar,Gachibowli,B,31457.31,61.638,26.94,21.35,30.9,37.73,9.53,0,0,5.643,0.510353,5,9
10,Hyderabad,Secunderabad,A,6670.54,7.222,29.58,26.0,32.14,66.95,7.99,1,0,2.165,0.923615,4,1
9,Hyderabad,Banjara Hills,C,7640.87,21.838,27.73,22.52,31.51,90.95,4.79,1,0,15.434,0.349886,3,10
11,Hyderabad,Secunderabad,B,7694.69,16.772,24.96,22.26,28.34,43.27,7.37,0,0,5.231,0.458793,3,0
93,KPHB,Airport,C,29039.58,145.016,29.22,23.36,33.02,44.08,3.89,2,0,32.359,0.200251,2,8
40,Gachibowli,Kondapur,A,13871.25,16.824,36.23,32.22,38.71,55.56,4.56,0,0,1.941,0.824491,4,3
27,Hyderabad,Dilsukhnagar,C,12345.51,31.123,29.85,24.08,31.26,78.99,4.36,0,0,10.891,0.396669,2,17
3,Hyderabad,Gachibowli,C,5935.3,23.716,32.2,27.15,35.5,60.75,9.41,2,0,25.892,0.250267,2,7
31,Gachibowli,Madhapur,A,11559.57,17.696,27.15,24.18,30.68,57.86,6.68,1,0,3.062,0.653219,2,1
115,Kondapur,Jubilee Hills,A,28907.54,37.275,31.59,29.19,34.69,74.0,1.9,2,0,3.095,0.775524,5,23
26,Hyderabad,Dilsukhnagar,B,11077.31,23.197,25.51,19.86,27.46,45.51,4.42,2,1,9.046,0.477535,6,9
123,Airport,Banjara Hills,C,35006.38,106.125,33.42,29.77,36.17,71.1,11.96,0,0,10.914,0.329861,3,15
54,Secunderabad,Banjara Hills,C,20052.98,61.687,32.72,29.97,36.01,45.91,8.61,2,1,16.612,0.325074,7,21
91,KPHB,Airport,A,24557.39,34.704,30.59,27.62,32.86,63.35,6.85,2,1,4.07,0.707623,7,17
61,Uppal,Hitech City,A,17642.93,23.915,26.86,23.24,29.24,50.36,6.82,2,1,3.904,0.737725,7,19
54,Secunderabad,Banjara Hills,C,20175.57,55.436,26.14,20.29,28.48,79.34,8.21,1,0,12.365,0.363944,2,1
107,Dilsukhnagar,Hitech City,B,30748.75,64.058,28.78,25.53,31.21,71.32,7.05,3,0,8.75,0.480017,4,15
36,Gachibowli,Banjara Hills,C,15241.81,47.917,28.63,23.63,29.75,81.27,8.47,1,1,16.976,0.318088,7,8
83,Madhapur,KPHB,B,23472.57,75.149,31.12,28.12,33.88,77.26,4.06,3,0,16.136,0.312345,3,20
93,KPHB,Airport,C,28748.88,114.102,36.57,33.47,37.82,46.99,9.71,3,0,25.004,0.251957,1,22
127,Jubilee Hills,Banjara Hills,A,32778.32,37.388,33.06,27.44,36.44,48.52,9.74,0,0,1.825,0.876713,4,14
118,Airport,Gachibowli,A,30759.79,38.344,32.62,30.27,35.23,66.68,11.47,1,0,2.493,0.802214,4,1
125,Airport,Madhapur,B,34819.46,69.796,26.45,22.85,28.67,65.48,11.11,1,0,6.014,0.498872,2,5
74,Madhapur,Jubilee Hills,B,21092.35,55.154,31.23,26.26,32.47,40.75,8.32,0,1,7.531,0.382427,7,9
77,Madhapur,Airport,B,23525.11,69.948,26.14,22.24,27.96,49.94,2.16,1,0,10.704,0.336321,2,18
78,Madhapur,Airport,C,25051.14,50.379,32.91,27.97,35.05,48.13,1.04,0,0,7.24,0.497257,3,21
53,Secunderabad,Banjara Hills,B,17419.82,34.929,31.45,27.85,33.54,66.18,8.02,1,1,7.218,0.49872,7,18
106,Dilsukhnagar,Hitech City,A,28508.27,38.513,27.97,23.79,30.9,90.05,13.57,2,1,3.891,0.74022,6,8
101,LB Nagar,Banjara Hills,B,27439.86,49.877,36.55,33.77,38.9,61.87,0.2,2,1,6.544,0.550155,6,22
47,Secunderabad,Hitech City,B,15846.14,35.288,25.12,21.68,26.31,67.04,2.04,0,0,6.413,0.449053,1,19
123,Airport,Banjara Hills,C,34826.63,113.497,22.03,17.83,23.34,41.48,4.07,1,0,14.665,0.306851,4,12
89,KPHB,Begumpet,B,24938.5,74.557,32.77,26.79,35.6,67.03,7.15,2,1,12.915,0.334491,7,8
90,KPHB,Begumpet,C,30966.09,121.007,29.54,26.12,30.55,52.18,2.67,1,0,21.102,0.255902,1,10
71,Uppal,Financial District,B,21163.64,37.863,28.03,22.92,31.57,54.44,6.28,1,0,5.367,0.558959,5,5
21,Hyderabad,Uppal,C,10448.08,24.698,31.51,26.17,35.45,70.62,8.63,0,0,8.51,0.423031,3,21
120,Airport,Gachibowli,C,34879.25,162.086,24.12,18.58,26.11,76.49,2.67,1,0,25.094,0.21519,1,17
7,Hyderabad,Banjara Hills,A,5862.08,7.494,31.07,28.84,33.83,73.07,0.51,0,0,2.045,0.782223,1,11
78,Madhapur,Airport,C,25112.12,46.99,29.68,24.41,33.56,66.58,1.53,0,1,6.736,0.534417,7,22
11,Hyderabad,Secunderabad,B,7421.06,15.425,28.09,25.96,30.79,50.48,7.36,1,0,6.236,0.481116,4,13
11,Hyderabad,Secunderabad,B,7315.71,16.664,26.0,21.96,29.94,44.72,1.18,1,0,6.834,0.439004,4,14
123,Airport,Banjara Hills,C,34750.46,112.955,26.77,22.04,28.47,49.04,1.16,2,0,17.553,0.307648,2,3
8,Hyderabad,Banjara Hills,B,6824.97,14.52,29.59,23.89,30.67,72.4,3.87,0,1,5.106,0.470042,7,5
34,Gachibowli,Banjara Hills,A,11820.87,13.794,24.67,20.43,27.69,84.64,10.51,1,0,2.801,0.856959,1,9
90,KPHB,Begumpet,C,30867.03,93.119,24.8,19.7,28.68,55.16,0.3,2,0,16.291,0.331481,2,1
28,Hyderabad,Hitech City,A,10616.79,11.03,27.31,22.86,30.34,79.39,8.79,1,0,2.493,0.962543,3,19
97,LB Nagar,Hitech City,A,26121.98,37.918,36.55,33.19,39.06,55.0,7.93,1,1,2.903,0.688899,6,13
41,Gachibowli,Kondapur,B,13927.41,40.922,27.1,24.0,30.85,45.84,5.22,0,0,8.462,0.340338,5,8
29,Hyderabad,Hitech City,B,11989.04,22.235,33.97,29.46,37.7,41.28,7.54,2,0,6.677,0.539187,3,11
96,LB Nagar,Gachibowli,C,32297.92,65.691,29.16,23.75,31.45,75.21,13.24,1,0,9.153,0.491663,3,1
99,LB Nagar,Hitech City,C,30551.13,64.84,25.78,23.08,29.77,49.49,12.05,1,0,9.551,0.471174,5,21
27,Hyderabad,Dilsukhnagar,C,12340.29,24.614,28.6,25.25,31.39,64.64,2.57,1,0,8.976,0.501345,4,5
48,Secunderabad,Hitech City,C,19449.93,59.991,25.21,22.78,27.64,70.9,7.81,1,0,13.88,0.324213,5,15
21,Hyderabad,Uppal,C,10357.51,24.171,31.96,29.25,35.03,71.46,1.22,0,0,8.401,0.428507,1,3
40,Gachibowli,Kondapur,A,13879.86,16.333,29.36,26.8,31.8,76.28,1.52,0,0,1.883,0.849804,2,14
106,Dilsukhnagar,Hitech City,A,28701.52,33.684,29.97,24.43,33.26,61.32,4.69,0,0,1.878,0.852088,4,22
66,Uppal,Gachibowli,C,21401.02,86.582,35.7,33.52,38.58,57.28,0.04,0,0,17.477,0.247177,4,19
31,Gachibowli,Madhapur,A,11798.2,18.363,33.56,30.12,35.93,76.93,9.81,2,1,4.482,0.642515,6,19
62,Uppal,Hitech City,B,19375.72,38.09,25.06,23.03,27.43,64.46,4.11,1,0,5.898,0.508684,5,5
89,KPHB,Begumpet,B,25424.99,69.573,27.08,22.62,29.92,58.29,5.98,0,0,7.881,0.365442,2,17
111,Dilsukhnagar,Gachibowli,C,31865.5,129.01,24.34,22.22,27.67,47.55,8.34,0,1,17.49,0.247,7,18
125,Airport,Madhapur,B,35120.82,63.503,28.26,25.88,31.99,53.68,10.64,0,1,4.339,0.553062,7,14
65,Uppal,Gachibowli,B,20068.96,53.002,29.49,24.78,32.62,40.39,5.53,0,0,7.606,0.378642,2,20
12,Hyderabad,Secunderabad,C,8682.13,20.049,32.29,28.98,35.05,57.07,8.06,0,0,9.976,0.433052,4,20
19,Hyderabad,Uppal,A,8502.06,10.448,31.67,27.69,35.08,92.08,3.48,0,0,1.966,0.813721,5,1
98,LB Nagar,Hitech City,B,28166.06,59.872,24.15,21.18,27.4,48.6,0.11,2,1,9.183,0.470441,7,7
130,Jubilee Hills,Kondapur,A,33612.92,43.391,26.67,22.07,29.39,61.35,8.39,1,0,3.098,0.774646,3,8
100,LB Nagar,Banjara Hills,A,26915.63,37.841,27.1,22.82,28.77,47.63,11.51,2,0,3.374,0.711273,1,21
68,Uppal,Secunderabad,B,19924.01,47.844,28.94,25.95,29.99,57.93,11.64,2,0,10.374,0.416435,2,8
121,Airport,Banjara Hills,A,30465.74,40.299,26.33,20.59,29.88,52.6,9.44,0,1,2.116,0.756002,6,21
87,KPHB,Hitech City,C,27914.6,58.029,30.97,26.56,33.76,69.14,6.33,0,0,7.484,0.48105,2,23
59,Secunderabad,Begumpet,B,17851.08,36.414,31.58,28.15,33.79,53.21,1.32,0,0,5.875,0.490226,1,18
118,Airport,Gachibowli,A,30881.84,42.864,34.3,31.64,36.89,48.52,7.14,2,0,3.997,0.720464,3,20
106,Dilsukhnagar,Hitech City,A,28781.19,41.289,31.95,29.77,35.43,61.33,6.54,2,0,4.132,0.697073,1,9
71,Uppal,Financial District,B,21548.58,57.421,26.82,21.3,30.57,68.14,8.45,3,0,13.43,0.375272,2,19
108,Dilsukhnagar,Hitech City,C,31558.77,76.435,26.29,23.32,30.06,69.35,6.91,0,0,8.719,0.412886,3,1
130,Jubilee Hills,Kondapur,A,33467.84,45.593,23.84,20.82,25.6,76.36,4.47,1,0,3.269,0.734064,1,8
84,Madhapur,KPHB,C,26947.38,55.371,33.88,31.3,36.43,54.68,1.61,0,0,7.397,0.486668,3,5
65,Uppal,Gachibowli,B,20519.13,45.933,33.42,29.2,34.42,42.43,12.86,1,0,6.716,0.446721,2,15
108,Dilsukhnagar,Hitech City,C,31645.82,69.683,26.37,23.94,29.94,66.46,3.07,0,1,7.927,0.454141,6,23
60,Secunderabad,Begumpet,C,21898.89,79.78,23.85,21.83,25.95,83.25,15.86,1,0,19.673,0.274491,4,10
34,Gachibowli,Banjara Hills,A,11744.6,13.166,26.64,20.91,28.46,73.92,7.45,1,0,2.242,0.892019,3,23
115,Kondapur,Jubilee Hills,A,29107.74,34.666,32.75,29.89,35.22,53.8,0.62,2,1,3.43,0.839653,6,20
31,Gachibowli,Madhapur,A,11605.11,17.183,23.77,20.86,26.21,88.53,4.82,1,0,2.961,0.675387,3,16
92,KPHB,Airport,B,27445.42,52.585,33.97,30.67,35.99,82.04,9.21,0,0,5.518,0.521921,3,10
90,KPHB,Begumpet,C,30833.05,107.911,34.05,30.57,35.9,82.65,4.6,3,0,22.049,0.285726,5,0
24,Hyderabad,LB Nagar,C,11826.77,66.167,32.21,27.16,34.74,55.28,11.24,3,0,42.296,0.178741,3,10
54,Secunderabad,Banjara Hills,C,20240.93,45.285,24.37,18.43,26.84,40.36,6.66,0,1,8.054,0.446966,7,22
17,Hyderabad,Kukatpally,B,8591.07,17.483,26.45,22.97,28.39,64.36,3.74,0,0,5.861,0.491386,1,7
80,Madhapur,BHEL,B,24654.0,51.694,26.83,21.46,30.53,80.08,2.9,0,0,5.032,0.476924,4,5
53,Secunderabad,Banjara Hills,B,17541.15,33.149,30.15,26.03,33.58,91.06,6.37,2,1,8.164,0.529163,7,20
63,Uppal,Hitech City,C,22924.12,63.127,27.02,22.2,28.91,77.16,7.18,1,0,12.392,0.363144,2,11
24,Hyderabad,LB Nagar,C,11592.83,46.772,34.57,30.55,36.67,48.96,11.79,3,0,25.418,0.247858,4,21
33,Gachibowli,Madhapur,C,14089.74,27.727,35.95,32.53,38.66,52.64,3.9,0,0,7.084,0.508166,1,0
109,Dilsukhnagar,Gachibowli,A,27964.31,43.765,25.48,19.58,27.16,62.22,2.69,1,1,3.756,0.638971,6,8
24,Hyderabad,LB Nagar,C,11799.4,45.566,26.6,23.21,29.95,48.44,7.88,3,0,24.329,0.25895,4,15
87,KPHB,Hitech City,C,27684.51,99.263,34.24,28.99,35.47,73.71,2.49,1,1,19.362,0.278901,6,8
96,LB Nagar,Gachibowli,C,31945.51,94.47,29.4,25.07,31.77,65.57,4.8,1,0,15.969,0.338156,5,18
87,KPHB,Hitech City,C,27762.68,63.645,33.97,30.81,37.18,88.52,7.39,0,0,8.253,0.43621,4,0
69,Uppal,Secunderabad,C,25129.42,72.307,26.47,22.54,29.43,88.63,9.37,1,1,12.948,0.34754,7,6
44,Gachibowli,Financial District,B,14925.29,31.277,29.89,25.95,31.31,53.43,12.02,1,1,6.287,0.477195,7,5
111,Dilsukhnagar,Gachibowli,C,32013.02,112.72,24.98,22.23,27.9,58.49,2.04,1,0,15.845,0.284005,5,13
29,Hyderabad,Hitech City,B,11933.73,22.998,29.98,27.34,32.73,50.76,1.68,0,0,5.55,0.518894,2,19
80,Madhapur,BHEL,B,24475.54,50.207,30.68,25.64,32.29,45.87,10.59,0,1,4.923,0.487493,7,4
85,KPHB,Hitech City,A,23202.65,28.922,24.03,18.66,26.52,51.01,5.98,1,1,2.493,0.80225,6,3
68,Uppal,Secunderabad,B,19860.54,45.041,27.78,22.66,29.23,76.31,6.31,0,0,6.531,0.440944,3,7
52,Secunderabad,Banjara Hills,A,15753.87,21.446,32.37,28.32,34.81,48.37,6.34,0,1,2.614,0.734591,7,18
116,Kondapur,Jubilee Hills,B,32948.09,109.201,28.77,26.56,31.81,65.42,4.45,2,0,14.318,0.301718,4,18
37,Gachibowli,Airport,A,12219.03,16.223,27.19,24.01,28.78,70.68,1.8,2,0,3.824,0.753188,4,7
12,Hyderabad,Secunderabad,C,8502.59,19.131,33.29,28.25,36.35,61.82,1.19,0,0,9.72,0.44445,4,10
103,Dilsukhnagar,Airport,A,26319.79,32.464,35.88,32.44,39.28,72.59,3.04,0,1,1.974,0.81074,6,2
92,KPHB,Airport,B,27352.25,61.435,33.57,30.47,34.94,86.18,8.28,1,0,8.086,0.445221,2,18
64,Uppal,Gachibowli,A,19064.15,31.628,25.89,22.25,28.68,63.75,6.32,0,1,2.654,0.602761,7,0
42,Gachibowli,Kondapur,C,16962.78,90.509,26.08,23.66,28.23,84.97,3.49,2,1,34.576,0.187415,7,19
116,Kondapur,Jubilee Hills,B,32892.7,85.928,35.68,31.28,37.99,72.62,12.24,0,0,6.27,0.382792,5,12
44,Gachibowli,Financial District,B,14812.84,27.126,25.34,21.19,27.17,67.06,5.64,0,1,4.395,0.546067,6,5
76,Madhapur,Airport,A,21504.5,28.096,31.4,27.74,34.56,58.35,9.76,0,1,2.509,0.765395,7,8
65,Uppal,Gachibowli,B,20243.71,51.211,30.9,27.82,33.91,71.88,2.24,0,0,7.286,0.395297,3,19
15,Hyderabad,Begumpet,C,10032.09,23.342,27.46,22.29,29.95,44.3,7.61,0,0,8.376,0.429791,3,12
23,Hyderabad,LB Nagar,B,9972.75,18.657,29.08,26.63,32.34,59.7,13.83,0,1,4.49,0.534538,6,23
27,Hyderabad,Dilsukhnagar,C,12381.17,33.41,33.7,31.43,35.68,69.88,11.14,1,0,14.572,0.370579,2,17
58,Secunderabad,Begumpet,A,17380.57,25.799,32.55,30.38,34.5,62.49,7.41,1,0,3.562,0.673693,3,18
71,Uppal,Financial District,B,21195.48,37.451,26.63,24.17,30.39,86.44,2.7,0,0,4.241,0.565959,3,3
57,Secunderabad,Gachibowli,C,20364.39,55.051,23.45,18.9,26.74,69.06,9.68,0,1,9.732,0.369921,6,12
19,Hyderabad,Uppal,A,8869.21,10.396,24.81,19.79,26.76,44.93,3.61,0,1,2.251,0.853136,6,8
52,Secunderabad,Banjara Hills,A,15992.87,21.336,25.35,23.25,28.18,56.33,8.88,0,1,2.135,0.749576,7,3
99,LB Nagar,Hitech City,C,30444.36,72.974,26.27,23.41,28.36,59.49,7.87,0,1,10.355,0.417197,6,19
83,Madhapur,KPHB,B,23369.69,60.343,32.99,29.18,34.57,80.22,5.72,2,0,9.296,0.38728,3,22
110,Dilsukhnagar,Gachibowli,B,31201.14,49.282,29.79,24.27,33.41,65.92,2.73,1,1,4.738,0.633118,6,11
46,Secunderabad,Hitech City,A,14769.91,18.521,25.15,22.12,26.64,69.34,3.43,0,1,2.006,0.797461,6,15
3,Hyderabad,Gachibowli,C,5595.92,17.056,28.75,24.65,31.67,54.29,6.72,1,1,13.716,0.328086,6,11
111,Dilsukhnagar,Gachibowli,C,31977.41,137.77,29.17,26.59,31.22,51.91,5.54,0,0,18.612,0.232107,4,8
69,Uppal,Secunderabad,C,25162.47,80.761,28.5,23.32,31.26,74.78,11.68,2,0,17.332,0.311569,5,15
118,Airport,Gachibowli,A,30849.65,36.67,33.81,30.3,37.76,44.15,7.92,0,0,1.902,0.841269,4,23
122,Airport,Banjara Hills,B,34331.98,106.425,22.18,18.13,24.56,59.41,3.4,3,0,15.623,0.322593,1,7
1,Hyderabad,Gachibowli,A,5030.56,7.693,32.09,26.49,34.15,50.94,3.13,2,0,3.67,0.653938,5,21
79,Madhapur,BHEL,A,22516.49,30.528,25.23,19.58,26.72,82.62,1.48,0,0,2.169,0.737571,4,2
49,Secunderabad,Kukatpally,A,15479.63,17.348,31.25,25.66,33.37,77.33,5.07,0,0,1.793,0.892311,4,4
127,Jubilee Hills,Banjara Hills,A,32613.07,38.418,27.5,23.82,29.02,68.89,6.45,0,0,1.885,0.84889,1,14
12,Hyderabad,Secunderabad,C,8432.05,17.303,27.31,22.75,29.26,64.77,5.15,2,0,11.081,0.487319,5,5
12,Hyderabad,Secunderabad,C,8558.89,22.889,29.7,26.52,31.44,60.78,7.42,2,0,17.33,0.373928,1,20
59,Secunderabad,Begumpet,B,17573.79,32.999,34.92,30.56,36.95,90.54,7.38,0,0,4.507,0.532557,1,22
128,Jubilee Hills,Banjara Hills,B,34644.46,66.791,23.66,19.51,27.03,63.01,10.89,0,0,4.627,0.518698,2,15
72,Uppal,Financial District,C,25080.96,72.12,25.44,22.1,26.77,60.14,11.28,2,0,15.528,0.347769,5,4
30,Hyderabad,Hitech City,C,12619.57,37.946,23.28,19.5,26.75,48.64,6.52,0,0,10.825,0.332562,2,2
73,Madhapur,Jubilee Hills,A,20293.41,28.742,24.74,21.43,27.47,69.92,6.63,0,0,2.266,0.70606,1,0
120,Airport,Gachibowli,C,34990.53,104.734,22.51,17.61,24.95,77.35,6.56,0,1,10.776,0.334089,7,15
84,Madhapur,KPHB,C,27027.45,92.695,27.31,22.81,28.75,39.56,3.54,2,0,22.224,0.291574,5,7
76,Madhapur,Airport,A,21475.85,27.695,31.83,29.73,35.0,69.39,3.48,0,1,2.476,0.775433,6,10
1,Hyderabad,Gachibowli,A,4971.06,6.929,23.21,19.06,26.98,51.91,6.77,1,1,2.788,0.717405,7,21
85,KPHB,Hitech City,A,23199.85,36.478,22.39,18.79,25.79,61.69,9.76,3,0,4.403,0.63599,2,23
76,Madhapur,Airport,A,21641.57,27.325,23.07,17.48,25.89,76.47,12.36,0,0,2.02,0.79202,1,13
16,Hyderabad,Kukatpally,A,8221.51,10.937,23.08,18.26,25.22,41.96,10.7,0,0,2.129,0.7517,5,22
72,Uppal,Financial District,C,25478.53,63.355,25.39,21.53,26.74,43.82,6.4,0,0,8.952,0.402153,3,5
79,Madhapur,BHEL,A,22833.9,28.924,31.58,28.56,32.59,80.56,12.01,0,0,2.027,0.789434,5,6
2,Hyderabad,Gachibowli,B,5103.93,7.023,31.55,26.99,33.8,80.51,6.95,0,0,3.302,0.726762,3,2
102,LB Nagar,Banjara Hills,C,33208.56,71.921,30.12,26.55,33.81,41.27,5.61,0,0,7.797,0.461736,3,11
15,Hyderabad,Begumpet,C,9548.29,28.583,28.15,24.89,31.86,88.04,4.66,2,0,16.165,0.334053,3,14
44,Gachibowli,Financial District,B,14961.68,41.466,32.31,27.2,35.52,50.0,8.13,0,0,7.982,0.360815,4,17
5,Hyderabad,Madhapur,B,5826.48,11.463,28.86,22.99,32.18,88.28,8.71,3,0,8.263,0.508287,5,11
16,Hyderabad,Kukatpally,A,8230.59,12.406,28.33,23.46,29.66,67.52,7.08,2,0,3.617,0.663459,2,1
130,Jubilee Hills,Kondapur,A,33819.26,41.803,31.44,28.39,35.15,46.32,4.35,1,0,2.472,0.809014,5,21
88,KPHB,Begumpet,A,24693.64,36.867,33.39,29.89,36.54,46.13,4.48,0,0,2.389,0.669801,1,16
55,Secunderabad,Gachibowli,A,16673.27,18.725,28.01,25.88,31.02,73.53,2.34,1,1,2.246,0.890428,7,1
103,Dilsukhnagar,Airport,A,26365.74,30.983,35.73,30.86,38.48,83.51,7.71,0,1,1.88,0.850984,7,4
116,Kondapur,Jubilee Hills,B,32731.66,91.165,34.28,30.64,37.11,70.14,8.33,2,0,10.027,0.359039,2,23
37,Gachibowli,Airport,A,12269.58,16.665,34.91,30.79,37.25,83.12,6.68,0,0,2.608,0.736258,5,17
15,Hyderabad,Begumpet,C,9710.14,31.236,34.66,29.44,36.7,62.33,4.98,0,0,13.897,0.310868,1,18
55,Secunderabad,Gachibowli,A,17138.2,23.882,26.76,22.67,29.0,61.31,7.02,1,0,3.344,0.717631,2,7
115,Kondapur,Jubilee Hills,A,28915.37,32.137,34.55,29.39,38.55,72.58,3.02,0,0,1.778,0.899765,2,14
71,Uppal,Financial District,B,21356.16,39.106,24.25,20.15,27.83,69.5,4.91,0,0,4.395,0.54611,3,0
23,Hyderabad,LB Nagar,B,9862.48,21.264,32.74,29.73,36.64,45.17,6.12,0,0,5.175,0.463801,4,15
103,Dilsukhnagar,Airport,A,25981.48,35.197,29.94,25.85,32.58,66.61,8.64,2,1,3.251,0.738175,6,11
102,LB Nagar,Banjara Hills,C,33111.01,76.134,34.64,32.36,37.3,58.38,5.69,2,0,12.416,0.434906,5,22
21,Hyderabad,Uppal,C,10319.11,36.359,23.71,21.6,24.85,47.41,6.19,1,1,19.027,0.283809,6,17
16,Hyderabad,Kukatpally,A,8155.73,12.167,24.27,19.26,25.75,93.18,1.47,3,1,4.177,0.670294,7,6
88,KPHB,Begumpet,A,24390.05,37.58,28.05,22.48,29.77,72.98,3.65,1,1,3.698,0.649025,6,9
57,Secunderabad,Gachibowli,C,19860.09,96.25,32.33,28.18,33.91,46.58,8.24,2,0,31.405,0.206339,2,7
27,Hyderabad,Dilsukhnagar,C,12406.12,23.749,30.08,25.03,31.43,52.81,5.03,1,0,8.614,0.522383,3,14
69,Uppal,Secunderabad,C,24786.46,65.801,24.76,19.27,28.47,44.0,6.22,1,1,11.946,0.37669,7,13
103,Dilsukhnagar,Airport,A,26112.59,31.672,32.79,26.98,36.61,77.78,11.53,0,1,1.941,0.824463,6,14
99,LB Nagar,Hitech City,C,30189.27,82.601,30.68,25.87,32.32,54.46,8.07,3,0,17.237,0.365484,4,6
13,Hyderabad,Begumpet,A,8167.71,10.798,29.08,25.09,32.0,47.09,4.97,1,0,2.644,0.756409,5,16
124,Airport,Madhapur,A,30783.55,42.084,32.0,27.54,35.19,62.74,10.47,0,0,2.625,0.731479,3,7
114,Kondapur,Financial District,C,33498.27,81.491,24.54,21.36,27.58,53.36,6.7,0,1,8.758,0.411066,7,3
67,Uppal,Secunderabad,A,19123.65,33.513,31.05,27.15,34.34,93.74,7.29,1,1,3.505,0.570634,6,3
36,Gachibowli,Banjara Hills,C,14953.12,35.466,35.74,31.39,37.26,50.55,2.64,0,0,8.539,0.421616,4,13
124,Airport,Madhapur,A,30804.68,45.709,27.23,21.83,30.26,60.51,8.07,1,0,3.561,0.673932,2,9
112,Kondapur,Financial District,A,29372.14,38.45,33.46,29.56,34.77,79.96,12.3,2,0,3.142,0.763896,4,5
6,Hyderabad,Madhapur,C,6658.99,14.66,25.07,20.44,28.83,58.18,2.7,0,0,7.926,0.454215,4,22
97,LB Nagar,Hitech City,A,25906.17,37.211,30.55,24.78,34.46,65.72,4.4,1,0,2.873,0.696189,4,11
92,KPHB,Airport,B,27334.21,59.03,23.38,20.99,24.5,79.37,4.5,2,0,9.329,0.463056,4,8
2,Hyderabad,Gachibowli,B,5201.54,10.195,23.21,21.01,26.06,50.28,2.26,1,0,7.056,0.510206,4,7
75,Madhapur,Jubilee Hills,C,26635.58,72.278,28.85,24.07,30.45,53.97,5.41,3,1,17.096,0.368517,6,16
100,LB Nagar,Banjara Hills,A,26659.18,39.203,33.74,31.27,36.19,46.41,2.45,1,0,3.529,0.68003,1,19
2,Hyderabad,Gachibowli,B,4991.38,8.685,31.2,25.53,35.05,72.43,3.63,0,1,5.011,0.574736,6,8
130,Jubilee Hills,Kondapur,A,33669.95,42.375,28.52,25.84,29.83,48.9,2.68,0,0,2.014,0.794576,5,5
